session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt 
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,3.5021,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.8295,0,1,1,1,1,tsuratsura,Mim,029-tsuratsura.mp3,spontaneously,too much makeup,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,6.6778,0,2,2,2,1,mijikana,Adj,003-mijikana.mp3,familiar,dark,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,1.5331,0,3,3,3,1,goshagosha,Mim,034-goshagosha.mp3,messy,bowing lightly and casually,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.3925,0,4,4,4,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to go,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.5111,0,5,5,5,1,katachi,Noun,059-katachi.mp3,form,water,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,3.4286,0,6,6,6,1,hiratai,Adj,022-hiratai.mp3,flat,rare,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,4.3544,0,7,7,7,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water",sound of stabbing,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,1.7851,0,8,8,8,1,kako,Noun,052-kako.mp3,past,friend,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.7542,0,9,9,9,1,pikari,Mim,031-pikari.mp3,"with a flash, brightly, dazzlingly",gently falling,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.786,0,10,10,10,1,wasureru,Verb,085-wasureru.mp3,to forget,to accompany,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.339,0,11,11,11,1,tsuyoi,Adj,018-tsuyoi.mp3,strong,rich,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.9127,0,12,12,12,1,machigau,Verb,082-machigau.mp3,to wrong,to get on,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,2.4379,0,13,13,13,1,shiraberu,Verb,089-shiraberu.mp3,to look up,to show,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,1.1771,0,14,14,14,1,tsuma,Noun,053-tsuma.mp3,wife,flower,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.1002,0,15,15,15,1,furui,Adj,013-furui.mp3,old,simple,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.2045,0,16,16,16,1,samui,Adj,021-samui.mp3,cold,equal,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.0962,0,17,17,17,1,hanashi,Noun,055-hanashi.mp3,conversation,fish,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,1.8085,0,18,18,18,1,kotoba,Noun,072-kotoba.mp3,word,other,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.0887,0,19,19,19,1,buwabuwa,Mim,032-buwabuwa.mp3,spongy,wander,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.4957,0,20,20,20,1,hikari,Noun,069-hikari.mp3,light,long time ago,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,4.0186,0,21,21,21,1,katsukatsu,Mim,033-katsukatsu.mp3,"barely, scraping by",empty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.1042,0,22,22,22,1,hajimeru,Verb,084-hajimeru.mp3,to start,to die,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,3.0445,0,23,23,23,1,hiku,Verb,094-hiku.mp3,to pull,to overlap,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,3.653,0,24,24,24,1,shobon,Mim,044-shobon.mp3,"downheartedly, dejectedly","soft and limp; or mumbling, talking with food in mouth",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,1.8501,0,25,25,25,1,tegami,Noun,051-tegami.mp3,letter (as in mail),mouth,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,3.4635,0,26,26,26,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,sound of something being squashed,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,4.0974,0,27,27,27,1,futsufutsu,Mim,047-futsufutsu.mp3,simmer,dropping one's head or shoulders,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,3.3241,0,28,28,28,1,nosori,Mim,027-nosori.mp3,sluggishly,fat,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,2.334,0,29,29,29,1,jimoto,Noun,058-jimoto.mp3,local,festival,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.5841,0,30,30,30,1,kasaneru,Verb,100-kasaneru.mp3,to stack,to call,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.0762,0,31,31,31,1,fukameru,Verb,079-fukameru.mp3,to deepen,to consist,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,1.6134,0,32,32,32,1,nigatena,Adj,009-nigatena.mp3,bad at,another,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.0115,0,33,33,33,1,gatan,Mim,049-gatan.mp3,with a bang,sound of something making firm contact with a flat surface,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.1523,0,34,34,34,1,namida,Noun,063-namida.mp3,tears,this year,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,3.0109,0,35,35,35,1,hirogeru,Verb,097-hirogeru.mp3,to spread,to express,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.0826,0,36,36,36,1,tochi,Noun,056-tochi.mp3,land,mother,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.8609,0,37,37,37,1,wasawasa,Mim,048-wasawasa.mp3,restless,dry,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,3.0891,0,38,38,38,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,1.3468,0,39,39,39,1,hitotsu,Noun,068-hitotsu.mp3,one,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,1.7178,0,40,40,40,1,hiroi,Adj,019-hiroi.mp3,wide,disadvantaged,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,0,2.3956,0,41,41,41,1,nukeru,Verb,086-nukeru.mp3,to escape,to protect,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,1.9135,0,42,42,42,1,matomeru,Verb,095-matomeru.mp3,to summarize,to read,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.1115,0,43,43,43,1,nemui,Adj,024-nemui.mp3,sleepy,dirty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.3212,0,44,44,44,1,majimena,Adj,010-majimena.mp3,serious,pure,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,1.7627,0,45,45,45,1,tobu,Verb,099-tobu.mp3,to jump,to define,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.5954,0,46,46,46,1,yume,Noun,062-yume.mp3,dream,limit,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,0,1.7322,0,47,47,47,1,hayamena,Adj,001-hayamena.mp3,early,white,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,s,1,2.1287,0,48,48,48,1,takumina,Adj,004-takumina.mp3,skillful,smelly,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,k,1,1.6782,0,49,49,49,1,toboshii,Adj,011-toboshii.mp3,poor,round,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,52,right,2.039,,,,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,male,right,1.9587,,,,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,3.608,,,,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,1.5521,,,,,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18.6573,right,1.3585,,,,
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6551,right,0.9601
68299,87,2023-10-04_09h09.04.489,e1,2022.2.5,Win32,60.16847172,89,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,s,11.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,s,4.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,5.439,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,3.173,0,1,1,1,1,kusai,Adj,015-kusai.mp3,smelly,pure,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.479,0,2,2,2,1,tochi,Noun,056-tochi.mp3,land,water,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,2.444,0,3,3,3,1,tsuma,Noun,053-tsuma.mp3,wife,letter (as in mail),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,3.011,0,4,4,4,1,hiratai,Adj,022-hiratai.mp3,flat,rare,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,2.941,0,5,5,5,1,shobon,Mim,044-shobon.mp3,"downheartedly, dejectedly",restless,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.621,0,6,6,6,1,kagiri,Noun,061-kagiri.mp3,limit,conversation,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.452,0,7,7,7,1,burari,Mim,042-burari.mp3,wander,"soft and limp; or mumbling, talking with food in mouth",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,3.024,0,8,8,8,1,pikari,Mim,031-pikari.mp3,"with a flash, brightly, dazzlingly",sound of something being squashed,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.075,0,9,9,9,1,machigau,Verb,082-machigau.mp3,to wrong,to consist,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.527,0,10,10,10,1,gatan,Mim,049-gatan.mp3,with a bang,"flicker of light, trickle of water",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,2.297,0,11,11,11,1,kasaneru,Verb,100-kasaneru.mp3,to stack,to define,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.478,0,12,12,12,1,nosori,Mim,027-nosori.mp3,sluggishly,"moving like a chick, chick-like",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.546,0,13,13,13,1,hirogeru,Verb,097-hirogeru.mp3,to spread,to look up,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.38,0,14,14,14,1,miseru,Verb,083-miseru.mp3,to show,to call,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.444,0,15,15,15,1,yume,Noun,062-yume.mp3,dream,this year,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.46,0,16,16,16,1,takumina,Adj,004-takumina.mp3,skillful,rich,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.412,0,17,17,17,1,chikaku,Noun,073-chikaku.mp3,vicinity,fish,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.295,0,18,18,18,1,gakun,Mim,039-gakun.mp3,dropping one's head or shoulders,too much makeup,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.005,0,19,19,19,1,buwabuwa,Mim,032-buwabuwa.mp3,spongy,messy,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.622,0,20,20,20,1,busuri,Mim,035-busuri.mp3,sound of stabbing,"barely, scraping by",-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.547,0,21,21,21,1,tsuratsura,Mim,029-tsuratsura.mp3,spontaneously,fat,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.705,0,22,22,22,1,petan,Mim,043-petan.mp3,sound of something making firm contact with a flat surface,gently falling,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.377,0,23,23,23,1,hajimeru,Verb,084-hajimeru.mp3,to start,to overlap,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.108,0,24,24,24,1,wasureru,Verb,085-wasureru.mp3,to forget,to deepen,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.336,0,25,25,25,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to pull,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.561,0,26,26,26,1,pekon,Mim,030-pekon.mp3,bowing lightly and casually,simmer,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.157,0,27,27,27,1,hana,Noun,074-hana.mp3,flower,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.442,0,28,28,28,1,nigatena,Adj,009-nigatena.mp3,bad at,awkward,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,2.293,0,29,29,29,1,haha,Noun,070-haha.mp3,mother,form,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.779,0,30,30,30,1,namida,Noun,063-namida.mp3,tears,local,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.846,0,31,31,31,1,yomu,Verb,091-yomu.mp3,to read,to protect,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,1,1.263,0,32,32,32,1,hitoshii,Adj,007-hitoshii.mp3,equal,round,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,0.911,0,33,33,33,1,majimena,Adj,010-majimena.mp3,serious,dark,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,0.847,0,34,34,34,1,kotoba,Noun,072-kotoba.mp3,word,other,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,0.98,0,35,35,35,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,dry,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,0.906,0,36,36,36,1,shiroi,Adj,023-shiroi.mp3,white,familiar,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,0,1.814,0,37,37,37,1,shinu,Verb,092-shinu.mp3,to die,to summarize,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.125,0,38,38,38,1,tsubuyaku,Verb,090-tsubuyaku.mp3,to speak to oneself in a quiet voice,to escape,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,s,1,1.331,0,39,39,39,1,furui,Adj,013-furui.mp3,old,early,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68189,12,2023-09-25_09h56.33.560,e1,2022.2.5,Win32,60.0240096,8,264,pilot,,,,,k,0,1.181,0,40,40,40,1,nakama,Noun,066-nakama.mp3,friend,light,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
