participant,word,word_class,icon,rt_z,icon_z,quantile,rt,acc
40,kimazui,Adj,2.222222222,-0.2856063541668697,0.43511015396923863,4,1.3014,1
40,betsuna,Adj,1.142857143,-0.4635931762328318,-0.8910300232952106,2,0.8683,0
40,karari,Mim,0.428571429,-0.5681825233023017,-1.768622787607186,1,0.6138,1
40,noru,Verb,2.3,-0.5657989546853942,0.5306702552833508,4,0.6196,1
40,gakun,Mim,1.928571429,-0.34038733634510276,0.07432201818514013,3,1.1681,0
41,shiroi,Adj,3.083333333,0.3240529636231439,1.4930969867875783,5,2.7849,0
41,kotoba,Noun,2.727272727,0.38828602824773373,1.0556302905375994,5,2.9412,1
41,tegaruna,Adj,0.8,0.311148816283335,-1.3122745505089752,1,2.7535,0
41,nemui,Adj,3.583333333,-0.060030351784032786,2.107411922051687,5,1.8503,0
41,moji,Noun,2.642857143,-0.03266040870023441,0.9519147824971156,5,1.9169,1
41,majimena,Adj,1.260869565,-0.09940032997364072,-0.7460364365326295,2,1.7545,0
41,hiratai,Adj,2.909090909,-0.37778470602416664,1.2790175399479353,5,1.0771,1
41,pikari,Mim,1.2,-0.451675333148295,-0.8208226022976883,2,0.8973,1
41,harari,Mim,2.571428571,-0.4552506860736561,0.8641555053287403,4,0.8886,1
41,mizu,Noun,1.5,-0.28741457863486836,-0.45223364113922304,2,1.297,0
41,nosori,Mim,0.9,-0.19133210576711968,-1.1894115634561535,1,1.5308,1
41,busuri,Mim,1.625,0.04562749156198174,-0.2986549073231959,2,2.1074,0
41,kebakeba,Mim,2,-0.23575689326499658,0.1620812941248857,3,1.4227,1
41,kotori,Mim,1.7,0.2277239146915772,-0.2065076670335796,3,2.5505,0
41,yume,Noun,1.777777778,-0.31778453049511907,-0.11094756571946719,3,1.2231,0
41,machigau,Verb,1.2,-0.1832772876823982,-0.8208226022976883,2,1.5504,0
41,hiroi,Adj,2.538461538,-0.33290786240929,0.8236512238422505,4,1.1863,0
41,buwabuwa,Mim,1.272727273,-0.382017595119709,-0.7314677022878279,2,1.0668,0
41,kasanaru,Verb,1.857142857,-0.2824830573585083,-0.013437258983235436,3,1.309,1
41,jimoto,Noun,1.285714286,-0.4776891078810943,-0.7155114701870898,2,0.834,0
41,kurai,Adj,2.166666667,-0.10815378023917979,0.3668529396224651,4,1.7332,0
41,furui,Adj,1.909090909,-0.3988669594806059,0.05038766941971763,3,1.0258,0
41,burari,Mim,2.153846154,-0.4480177882016612,0.3511012743951699,4,0.9062,1
41,tobu,Verb,3.2,-0.3887984368747041,1.6364371387587469,5,1.0503,0
41,noru,Verb,2.3,-0.3362366392708331,0.5306702552833508,4,1.1782,0
41,gusha,Mim,2.75,-0.4356478890001247,1.0835536970210489,5,0.9363,1
41,kako,Noun,0.384615385,0.06975084980550973,-1.8226284962558388,1,2.1661,0
41,tochi,Noun,1.2,-0.4462917557549352,-0.8208226022976883,2,0.9104,1
41,haha,Noun,2.357142857,-0.2680172616145187,0.6008776762808733,4,1.3442,0
41,kotoshi,Noun,1.944444444,-0.37309976081162455,0.09382407854948249,3,1.0885,0
41,yobu,Verb,0.416666667,0.18634023198078906,-1.7832493338019153,1,2.4498,1
41,hanashi,Noun,1.05,-0.07831807651720137,-1.005117082876921,1,1.8058,0
41,yuku,Verb,0.818181818,-0.3407982964514661,-1.2899358258136677,1,1.1671,0
41,tomonau,Verb,1.090909091,1.7046734409507818,-0.9548549516981637,1,6.1444,0
41,petan,Mim,2.307692308,-0.08181123742128983,0.5401212546654541,4,1.7973,1
41,tsubuyaku,Verb,2,-0.15093472731160343,0.1620812941248857,3,1.6291,0
41,hikari,Noun,2.25,-0.3546065560252743,0.46923876175694007,4,1.1335,0
41,shobon,Mim,2.5,-0.12270176800444203,0.7763962293889944,4,1.6978,0
41,naritatsu,Verb,1.181818182,-0.3014694142724946,-0.843161326992996,2,1.2628,1
41,chirochiro,Mim,2.133333333,-0.47057949804100857,0.32589860978577134,4,0.8513,1
41,noberu,Verb,0.928571429,-0.4161683799585025,-1.1543078523430774,1,0.9837,0
41,hitoshii,Adj,1.214285714,-0.5624701778238512,-0.8032707473554651,2,0.6277,0
41,kitanai,Adj,1.909090909,-0.17411287731049574,0.05038766941971763,3,1.5727,1
41,fukameru,Verb,1,-0.46581236080719385,-1.0665485764033318,1,0.8629,1
41,tsuyoi,Adj,2.3125,-0.2967844690599525,0.5460281286649536,4,1.2742,0
41,sadameru,Verb,2.625,-0.5542920717072207,0.9299749632050217,5,0.6476,1
41,nigatena,Adj,1.235294118,-0.37112715230108057,-0.7774591946689405,2,1.0933,0
41,kuchi,Noun,2.2,-0.381647731023982,0.40780726823052943,4,1.0677,1
42,hiratai,Adj,2.909090909,1.5166591922895538,1.2790175399479353,5,5.6869,0
42,matomeru,Verb,2.363636364,0.3563544279833024,0.6088557929455575,4,2.8635,1
42,pikari,Mim,1.2,0.11154549262266118,-0.8208226022976883,2,2.2678,0
42,kuchi,Noun,2.2,-0.05066046135894869,0.40780726823052943,4,1.8731,1
42,tsuratsura,Mim,1,-0.05489335045449107,-1.0665485764033318,1,1.8628,1
42,mitsumeru,Verb,1.923076923,-0.05970158369894215,0.06757130398974359,3,1.8511,0
42,wasureru,Verb,1.545454545,-0.3086201201232166,-0.39638682940095415,2,1.2454,1
42,gusha,Mim,2.75,0.4207518766504376,1.0835536970210489,5,3.0202,1
42,hikari,Noun,2.25,-0.2823597693265993,0.46923876175694007,4,1.3093,0
42,noberu,Verb,0.928571429,0.16731277905616646,-1.1543078523430774,1,2.4035,1
42,kasanaru,Verb,1.857142857,-0.3237434520373876,-0.013437258983235436,3,1.2086,0
42,nosori,Mim,0.9,-0.23374318874381625,-1.1894115634561535,1,1.4276,0
42,wasawasa,Mim,3.3,-0.05168786162485701,1.7593001258115684,5,1.8706,1
42,kako,Noun,0.384615385,-0.28264744140105363,-1.8226284962558388,1,1.3086,1
42,buwabuwa,Mim,1.272727273,0.03457266470080777,-0.7314677022878279,2,2.0805,1
42,garan,Mim,1.75,-0.3180311065589371,-0.14507617350716867,3,1.2225,1
42,tobu,Verb,3.2,-0.24533226374326242,1.6364371387587469,5,1.3994,0
42,shiroi,Adj,3.083333333,-0.09401675258028093,1.4930969867875783,5,1.7676,1
42,sadameru,Verb,2.625,-0.15751008901341684,0.9299749632050217,5,1.6131,0
42,matsuri,Noun,2,-0.13667441162079558,0.1620812941248857,3,1.6638,0
42,katachi,Noun,1.375,-0.12040039140880732,-0.6058123749552502,2,1.7034,0
42,hayamena,Adj,0.083333333,-0.2809214089543276,-2.192792624797075,1,1.3128,0
42,futsufutsu,Mim,3.2,0.06206589581651532,1.6364371387587469,5,2.1474,1
42,furina,Adj,1.222222222,-0.08238658157019843,-0.7935197165589789,2,1.7959,1
42,tegaruna,Adj,0.8,-0.07318107518765965,-1.3122745505089752,1,1.8183,0
42,hana,Noun,2.857142857,-0.18237317544839887,1.215192611544982,5,1.5526,1
42,kotoba,Noun,2.727272727,-0.18603072039503254,1.0556302905375994,5,1.5437,0
42,furui,Adj,1.909090909,0.043038442891892716,0.05038766941971763,3,2.1011,0
42,debudebu,Mim,1.736842105,-0.17061971640640738,-0.16124235633744252,3,1.5812,0
42,samui,Adj,2.769230769,0.09675092879358096,1.1071811942476768,5,2.2318,0
42,hiroi,Adj,2.538461538,-0.18804442491621295,0.8236512238422505,4,1.5388,0
42,funyafunya,Mim,3.833333333,0.12991540937710253,2.4145693896837415,5,2.3125,1
42,kimazui,Adj,2.222222222,-0.18479784007594258,0.43511015396923863,4,1.5467,0
42,tomonau,Verb,1.090909091,-0.12072915949389804,-0.9548549516981637,1,1.7026,1
42,kiyoi,Adj,2.583333333,-0.24598979991344377,0.8787820515234694,4,1.3978,1
42,jimoto,Noun,1.285714286,0.1616826255989887,-0.7155114701870898,2,2.3898,1
42,tochi,Noun,1.2,-0.17641425390613047,-0.8208226022976883,2,1.5671,1
42,kitanai,Adj,1.909090909,-0.44711367596766194,0.05038766941971763,3,0.9084,1
42,hajimeru,Verb,1.5,-0.2558117464555276,-0.45223364113922304,2,1.3739,0
42,hitotsu,Noun,2.230769231,0.8430544819494047,0.4456112645303121,4,4.0478,1
42,yobu,Verb,0.416666667,-0.3217708435268435,-1.7832493338019153,1,1.2134,1
42,petan,Mim,2.307692308,0.2173266240005847,0.5401212546654541,4,2.5252,0
42,hoka,Noun,3,-0.3615106858121784,1.3907111646531032,5,1.1167,0
42,hiku,Verb,2.352941176,-0.27566111959287687,0.5957153654978423,4,1.3256,0
42,harari,Mim,2.571428571,-0.3266201727819309,0.8641555053287403,4,1.2016,0
42,hitoshii,Adj,1.214285714,-0.23814046188190396,-0.8032707473554651,2,1.4169,0
42,nakama,Noun,2.142857143,-0.002947993010164977,0.33759984723300684,4,1.9892,1
42,shinu,Verb,2.25,-0.2853186820924153,0.46923876175694007,4,1.3021,1
43,hiyohiyo,Mim,1,0.24436779899929253,-1.0665485764033318,1,2.591,1
43,kagiri,Noun,1.642857143,1.242836473419661,-0.2767150880311019,3,5.0206,0
43,hoka,Noun,3,0.277902143678541,1.3907111646531032,5,2.6726,1
43,kotoba,Noun,2.727272727,0.46110815909531744,1.0556302905375994,5,3.1184,0
43,hiroi,Adj,2.538461538,0.48054657212630353,0.8236512238422505,4,3.1657,1
43,hitoshii,Adj,1.214285714,0.5235740952625451,-0.8032707473554651,2,3.2704,1
43,hikari,Noun,2.25,-0.239619918264812,0.46923876175694007,4,1.4133,1
43,yume,Noun,1.777777778,-0.07466053157056769,-0.11094756571946719,3,1.8147,0
43,tsuratsura,Mim,1,-0.10133184247354839,-1.0665485764033318,1,1.7498,1
43,takumina,Adj,0.944444444,0.2065594692138653,-1.1348057919787349,1,2.499,0
43,hiratai,Adj,2.909090909,0.30551866282615725,1.2790175399479353,5,2.7398,0
43,kasanaru,Verb,1.857142857,0.2056964529905023,-0.013437258983235436,3,2.4969,0
43,fukameru,Verb,1,0.33284750989931927,-1.0665485764033318,1,2.8063,0
43,tomonau,Verb,1.090909091,-0.3193461788992998,-0.9548549516981637,1,1.2193,1
43,tsubuyaku,Verb,2,0.4125737705338072,0.1620812941248857,3,3.0003,0
43,garan,Mim,1.75,0.1229290875689258,-0.14507617350716867,3,2.2955,1
43,matsuri,Noun,2,0.4265464141501607,0.1620812941248857,3,3.0343,1
43,shiroi,Adj,3.083333333,0.027463054860722143,1.4930969867875783,5,2.0632,1
43,tsuma,Noun,0.65,0.006339705393646468,-1.4965690310882078,1,2.0118,1
43,hirogeru,Verb,2.692307692,-0.30044201400658616,1.0126712041125348,5,1.2653,0
43,chikaku,Noun,2.769230769,-0.22914043555254682,1.1071811942476768,5,1.4388,0
43,marui,Adj,3.666666667,0.013819179329459147,2.2097977454147912,5,2.03,0
43,kako,Noun,0.384615385,0.3648202061743872,-1.8226284962558388,1,2.8841,1
43,hiku,Verb,2.352941176,0.2804090003273573,0.5957153654978423,4,2.6787,0
43,mijikana,Adj,0.833333333,-0.23863361400954,-1.2713202219009114,1,1.4157,0
43,harari,Mim,2.571428571,0.3228611793146902,0.8641555053287403,4,2.782,0
43,gakun,Mim,1.928571429,0.23327187612748232,0.07432201818514013,3,2.564,1
43,majimena,Adj,1.260869565,0.15198396708881387,-0.7460364365326295,2,2.3662,0
43,nigatena,Adj,1.235294118,0.25316234527546794,-0.7774591946689405,2,2.6124,1
43,karari,Mim,0.428571429,-0.1842635919376702,-1.768622787607186,1,1.548,0
43,samui,Adj,2.769230769,-0.1426744291737003,1.1071811942476768,5,1.6492,0
43,funyafunya,Mim,3.833333333,0.5772454851535971,2.4145693896837415,5,3.401,1
43,busuri,Mim,1.625,0.5022863617529241,-0.2986549073231959,2,3.2186,1
43,hajimeru,Verb,1.5,0.1749155410238882,-0.45223364113922304,2,2.422,0
43,tochi,Noun,1.2,0.6226976729173824,-0.8208226022976883,2,3.5116,0
43,nakama,Noun,2.142857143,0.1533401354398128,0.33759984723300684,4,2.3695,1
43,yobu,Verb,0.416666667,-0.07383861135784102,-1.7832493338019153,1,1.8167,0
43,noberu,Verb,0.928571429,0.022778109648180046,-1.1543078523430774,1,2.0518,0
43,kimazui,Adj,2.222222222,0.027380862839449484,0.43511015396923863,4,2.063,1
43,petan,Mim,2.307692308,0.1300386974090116,0.5401212546654541,4,2.3128,1
43,miseru,Verb,1.461538462,-0.3950039344807906,-0.49948863559247914,2,1.0352,0
43,wasawasa,Mim,3.3,0.30851867160260976,1.7593001258115684,5,2.7471,0
43,pekon,Mim,1,0.6409032056292783,-1.0665485764033318,1,3.5559,0
43,kitanai,Adj,1.909090909,-0.238756902041449,0.05038766941971763,3,1.4154,0
43,nukeru,Verb,1.6875,-0.544346837133228,-0.22186554041518225,3,0.6718,0
43,matomeru,Verb,2.363636364,-0.24541445576453508,0.6088557929455575,4,1.3992,0
43,kotoshi,Noun,1.944444444,-0.0029890890208013063,0.09382407854948249,3,1.9891,1
43,burari,Mim,2.153846154,-0.06434543290084783,0.3511012743951699,4,1.8398,1
44,nakama,Noun,2.142857143,1.6903309332387009,0.33759984723300684,4,6.1095,0
44,matomeru,Verb,2.363636364,-0.22696234698882117,0.6088557929455575,4,1.4441,0
44,sadameru,Verb,2.625,1.0371920361954463,0.9299749632050217,5,4.5202,0
44,wasawasa,Mim,3.3,-0.23049660390354587,1.7593001258115684,5,1.4355,0
44,harari,Mim,2.571428571,0.16628537879025795,0.8641555053287403,4,2.401,1
44,karari,Mim,0.428571429,0.10307971443157643,-1.768622787607186,1,2.2472,0
44,furina,Adj,1.222222222,0.18646352001269795,-0.7935197165589789,2,2.4501,0
44,sakana,Noun,1.25,-0.3574421807591813,-0.7593911087712775,2,1.1266,1
44,yutakana,Adj,2.076923077,-0.06130432811375918,0.2565912842600278,3,1.8472,0
44,mijikana,Adj,0.833333333,-0.3971820230445162,-1.2713202219009114,1,1.0299,1
44,petan,Mim,2.307692308,0.24071025405265878,0.5401212546654541,4,2.5821,0
44,busuri,Mim,1.625,0.05520286204024749,-0.2986549073231959,2,2.1307,0
44,kitanai,Adj,1.909090909,-0.16544161906622926,0.05038766941971763,3,1.5938,1
44,haha,Noun,2.357142857,-0.4732507387323703,0.6008776762808733,4,0.8448,1
44,gusha,Mim,2.75,0.17951829421515747,1.0835536970210489,5,2.4332,1
44,hitotsu,Noun,2.230769231,0.045874067625799715,0.4456112645303121,4,2.108,1
44,futsufutsu,Mim,3.2,-0.10153732252673003,1.6364371387587469,5,1.7493,1
44,kimazui,Adj,2.222222222,-0.42808622304303934,0.43511015396923863,4,0.9547,1
44,pekon,Mim,1,-0.18463345603339726,-1.0665485764033318,1,1.5471,1
44,noberu,Verb,0.928571429,-0.35575724432309164,-1.1543078523430774,1,1.1307,0
44,chikaku,Noun,2.769230769,-0.10083869034591243,1.1071811942476768,5,1.751,1
44,tsuma,Noun,0.65,-0.3337297826220167,-1.4965690310882078,1,1.1843,1
44,naritatsu,Verb,1.181818182,-0.3635654863439951,-0.843161326992996,2,1.1117,0
44,tochi,Noun,1.2,-0.3403462403344665,-0.8208226022976883,2,1.1682,1
44,machigau,Verb,1.2,-0.14953746294996803,-0.8208226022976883,2,1.6325,0
44,kagiri,Noun,1.642857143,-0.1625648983216859,-0.2767150880311019,3,1.6008,1
44,kusai,Adj,2.083333333,-0.4845932376679984,0.2644671162593607,3,0.8172,1
44,katachi,Noun,1.375,-0.3947573584169725,-0.6058123749552502,2,1.0358,1
44,hiratai,Adj,2.909090909,-0.11550996614308356,1.2790175399479353,5,1.7153,0
44,mukashi,Noun,0.785714286,-0.38793542065134107,-1.3298264054511986,1,1.0524,1
44,hajimeru,Verb,1.5,-0.42808622304303934,-0.45223364113922304,2,0.9547,0
44,hitoshii,Adj,1.214285714,-0.2787844164012382,-0.8032707473554651,2,1.318,0
44,mizu,Noun,1.5,-0.5339495464422355,-0.45223364113922304,2,0.6971,1
44,shinu,Verb,2.25,-0.16983889220431703,0.46923876175694007,4,1.5831,0
44,nigatena,Adj,1.235294118,-0.5728674685148437,-0.7774591946689405,2,0.6024,1
44,mitsumeru,Verb,1.923076923,-0.20505817331965515,0.06757130398974359,3,1.4974,0
44,hiyohiyo,Mim,1,0.0757919633690508,-1.0665485764033318,1,2.1808,0
44,kurai,Adj,2.166666667,-0.15767447305596216,0.3668529396224651,4,1.6127,0
44,takumina,Adj,0.944444444,-0.36705864724808346,-1.1348057919787349,1,1.1032,1
44,shobon,Mim,2.5,-0.0477015485931326,0.7763962293889944,4,1.8803,0
44,pikari,Mim,1.2,-0.40092176001242263,-0.8208226022976883,2,1.0208,0
44,shiraberu,Verb,2,-0.34770242623837017,0.1620812941248857,3,1.1503,1
44,kasanaru,Verb,1.857142857,-0.17583890975722177,-0.013437258983235436,3,1.5685,1
44,kotoba,Noun,2.727272727,-0.1607155778430509,1.0556302905375994,5,1.6053,0
44,gatan,Mim,3.411764706,0.08368239741122695,1.8966175820739728,5,2.2,1
44,yobu,Verb,0.416666667,-0.06081117598612314,-1.7832493338019153,1,1.8484,0
44,hiku,Verb,2.352941176,-0.0755235477939307,0.5957153654978423,4,1.8126,0
44,shiroi,Adj,3.083333333,-0.4454287395315722,1.4930969867875783,5,0.9125,0
45,machigau,Verb,1.2,0.3660941825041135,-0.8208226022976883,2,2.8872,1
45,kimazui,Adj,2.222222222,0.6917800667970597,0.43511015396923863,4,3.6797,1
45,furui,Adj,1.909090909,0.70414996599859625,0.05038766941971763,3,3.7098,0
45,hiroi,Adj,2.538461538,-7.127226562164616e-5,0.8236512238422505,4,1.9962,0
45,shiroi,Adj,3.083333333,0.28571038569944446,1.4930969867875783,5,2.6916,1
45,matomeru,Verb,2.363636364,-0.31946946693120876,0.6088557929455575,4,1.219,1
45,matsuri,Noun,2,-0.12866068954671042,0.1620812941248857,3,1.6833,0
45,chirochiro,Mim,2.133333333,0.4992041609551991,0.32589860978577134,4,3.2111,1
45,mamoru,Verb,2.714285714,-0.0020027847655293097,1.039674058436861,5,1.9915,1
45,shiraberu,Verb,2,-0.01840009300942656,0.1620812941248857,3,1.9516,0
45,tobu,Verb,3.2,-0.3479490023021882,1.6364371387587469,5,1.1497,1
45,hitoshii,Adj,1.214285714,0.19669642666114517,-0.8032707473554651,2,2.475,0
45,jimoto,Noun,1.285714286,0.4621766553718622,-0.7155114701870898,2,3.121,0
45,mukashi,Noun,0.785714286,-0.40137381612942225,-1.3298264054511986,1,1.0197,1
45,marui,Adj,3.666666667,-0.525524864261787,2.2097977454147912,5,0.7176,1
45,tegami,Noun,0.3,0.6929307550948771,-1.926589485773084,1,3.6825,1
45,kebakeba,Mim,2,1.1595759558704486,0.1620812941248857,3,4.818,0
45,kotori,Mim,1.7,0.5009301934019251,-0.2065076670335796,3,3.2153,1
45,tochi,Noun,1.2,0.2729706224021809,-0.8208226022976883,2,2.6606,0
45,hana,Noun,2.857142857,0.042586386774893,1.215192611544982,5,2.1,0
45,moji,Noun,2.642857143,0.777341960941907,0.9519147824971156,5,3.8879,1
45,kagiri,Noun,1.642857143,-0.40679848953341835,-0.2767150880311019,3,1.0065,1
45,karari,Mim,0.428571429,0.3785462737269227,-1.768622787607186,1,2.9175,0
45,katsukatsu,Mim,1.333333333,0.004942441032011086,-0.6570052866368027,2,2.0084,0
45,hoka,Noun,3,-0.4425520187870289,1.3907111646531032,5,0.9195,1
45,debudebu,Mim,1.736842105,-0.3464695459192802,-0.16124235633744252,3,1.1533,1
45,funyafunya,Mim,3.833333333,1.1920418042731524,2.4145693896837415,5,4.897,1
45,harari,Mim,2.571428571,0.2837788731995367,0.8641555053287403,4,2.6869,1
45,kasanaru,Verb,1.857142857,-0.31918179485675446,-0.013437258983235436,3,1.2197,0
45,marena,Adj,1.083333333,-0.2558117464555276,-0.9641627542688571,1,1.3739,1
45,pikari,Mim,1.2,0.3548749716003944,-0.8208226022976883,2,2.8599,1
45,kurai,Adj,2.166666667,-0.20986640656410624,0.3668529396224651,4,1.4857,0
45,buwabuwa,Mim,1.272727273,0.20117589182050552,-0.7314677022878279,2,2.4859,0
45,namida,Noun,1.8,0.015791787840003322,-0.08364467998075774,3,2.0348,1
45,nukeru,Verb,1.6875,-0.2955515887408625,-0.22186554041518225,3,1.2772,0
45,betsuna,Adj,1.142857143,-0.2694556219867904,-0.8910300232952106,2,1.3407,1
45,samui,Adj,2.769230769,-0.2514555693280761,1.1071811942476768,5,1.3845,1
45,naritatsu,Verb,1.181818182,0.3407790399521319,-0.843161326992996,2,2.8256,1
45,tsubuyaku,Verb,2,0.03202471204135516,0.1620812941248857,3,2.0743,0
45,burari,Mim,2.153846154,-0.48031925256181973,0.3511012743951699,4,0.8276,0
45,nosori,Mim,0.9,-0.1758800057678581,-1.1894115634561535,1,1.5684,0
45,hirogeru,Verb,2.692307692,0.2151896314474954,1.0126712041125348,5,2.52,0
45,wasureru,Verb,1.545454545,-0.47744253181727636,-0.39638682940095415,2,0.8346,1
45,kotoshi,Noun,1.944444444,-0.2521131054982575,0.09382407854948249,3,1.3829,1
45,nigatena,Adj,1.235294118,-0.30594887943185495,-0.7774591946689405,2,1.2519,0
45,yuku,Verb,0.818181818,-0.2410171826264474,-1.2899358258136677,1,1.4099,1
45,yutakana,Adj,2.076923077,0.8321229431201402,0.2565912842600278,3,4.0212,1
45,kako,Noun,0.384615385,-0.043879619603953604,-1.8226284962558388,1,1.8896,1
46,matsuri,Noun,2,1.1864116508159748,0.1620812941248857,3,4.8833,1
46,gusha,Mim,2.75,0.303504958304977,1.0835536970210489,5,2.7349,1
46,nosori,Mim,0.9,-0.0072219781163437805,-1.1894115634561535,1,1.9788,0
46,tsuma,Noun,0.65,0.011435610712551858,-1.4965690310882078,1,2.0242,0
46,tsuratsura,Mim,1,0.2719843181469088,-1.0665485764033318,1,2.6582,1
46,yutakana,Adj,2.076923077,1.4720700207491317,0.2565912842600278,3,5.5784,0
46,kotoshi,Noun,1.944444444,0.48412192505166446,0.09382407854948249,3,3.1744,1
46,fukameru,Verb,1,-0.014331587956429494,-1.0665485764033318,1,1.9615,1
46,kuchi,Noun,2.2,0.6972047402010557,0.40780726823052943,4,3.6929,1
46,hikari,Noun,2.25,0.10768246762284586,0.46923876175694007,4,2.2584,0
46,gatan,Mim,3.411764706,0.2900254668162595,1.8966175820739728,5,2.7021,1
46,wasureru,Verb,1.545454545,0.9267259596049808,-0.39638682940095415,2,4.2514,0
46,nigatena,Adj,1.235294118,-0.07996191694265473,-0.7774591946689405,2,1.8018,1
46,shiraberu,Verb,2,0.29471041202880144,0.1620812941248857,3,2.7135,0
46,furina,Adj,1.222222222,-0.009112394605615115,-0.7935197165589789,2,1.9742,0
46,mamoru,Verb,2.714285714,-0.05382485417794641,1.039674058436861,5,1.8654,0
46,toboshii,Adj,1.8,0.21786087213885708,-0.08364467998075774,3,2.5265,0
46,pikari,Mim,1.2,0.7243692032316725,-0.8208226022976883,2,3.759,0
46,yomu,Verb,2.125,0.5479029335592548,0.3156600279409129,4,3.3296,1
46,mizu,Noun,1.5,-0.2510857052323492,-0.45223364113922304,2,1.3854,1
46,kasaneru,Verb,3.3,0.4396149455325149,1.7593001258115684,5,3.0661,0
46,harari,Mim,2.571428571,0.00387394475546634,0.8641555053287403,4,2.0058,1
46,katsukatsu,Mim,1.333333333,0.31891596229360225,-0.6570052866368027,2,2.7724,0
46,hanashi,Noun,1.05,-0.06993449034738926,-1.005117082876921,1,1.8262,1
46,futsufutsu,Mim,3.2,0.4044367604278131,1.6364371387587469,5,2.9805,1
46,buwabuwa,Mim,1.272727273,0.14672367772736317,-0.7314677022878279,2,2.3534,1
46,hirogeru,Verb,2.692307692,0.6563964016391762,1.0126712041125348,5,3.5936,1
46,nukeru,Verb,1.6875,0.7851091069521741,-0.22186554041518225,3,3.9068,0
46,chikaku,Noun,2.769230769,0.5737112282388723,1.1071811942476768,5,3.3924,1
46,marui,Adj,3.666666667,0.4496834681384166,2.2097977454147912,5,3.0906,1
46,nemui,Adj,3.583333333,-0.37593538554553163,2.107411922051687,5,1.0816,1
46,jimoto,Noun,1.285714286,0.3344913503247726,-0.7155114701870898,2,2.8103,1
46,mitsumeru,Verb,1.923076923,-0.10692089992008982,0.06757130398974359,3,1.7362,0
46,takumina,Adj,0.944444444,-0.03985221056159287,-1.1348057919787349,1,1.8994,1
46,tegaruna,Adj,0.8,0.5331905617514472,-1.3122745505089752,1,3.2938,0
46,nakama,Noun,2.142857143,-0.28088031294369126,0.33759984723300684,4,1.3129,1
46,hiroi,Adj,2.538461538,2.006523639074654,0.8236512238422505,4,6.8789,0
46,kurai,Adj,2.166666667,-0.1849622241184879,0.3668529396224651,4,1.5463,0
46,kebakeba,Mim,2,0.22521705804276085,0.1620812941248857,3,2.5444,1
46,kimazui,Adj,2.222222222,-0.25811312305116224,0.43511015396923863,4,1.3683,0
46,tegami,Noun,0.3,0.6375744287677353,-1.926589485773084,1,3.5478,1
46,hiyohiyo,Mim,1,0.25258700112655935,-1.0665485764033318,1,2.611,1
46,hiku,Verb,2.352941176,0.7774652489738159,0.5957153654978423,4,3.8882,1
46,sadameru,Verb,2.625,0.052243949274431406,0.9299749632050217,5,2.1235,0
46,kagiri,Noun,1.642857143,0.08647692613449753,-0.2767150880311019,3,2.2068,1
46,debudebu,Mim,1.736842105,0.14586066150400015,-0.16124235633744252,3,2.3513,1
46,hitoshii,Adj,1.214285714,-0.22161986560609773,-0.8032707473554651,2,1.4571,1
46,miseru,Verb,1.461538462,-0.43186705602158204,-0.49948863559247914,2,0.9455,1
47,moji,Noun,2.642857143,0.5569029598886119,0.9519147824971156,5,3.3515,0
47,tsuma,Noun,0.65,-0.17485260550194978,-1.4965690310882078,1,1.5709,0
47,shobon,Mim,2.5,-0.09931813795236806,0.7763962293889944,4,1.7547,0
47,nakama,Noun,2.142857143,-0.15319500789660181,0.33759984723300684,4,1.6236,0
47,kasanaru,Verb,1.857142857,-0.3656613828864481,-0.013437258983235436,3,1.1066,1
47,kimazui,Adj,2.222222222,-0.34346953714282774,0.43511015396923863,4,1.1606,1
47,kasaneru,Verb,3.3,-0.12224971188744232,1.7593001258115684,5,1.6989,1
47,tsuratsura,Mim,1,0.44109440191542293,-1.0665485764033318,1,3.0697,1
47,goshagosha,Mim,1.5,-0.10116745843100307,-0.45223364113922304,2,1.7502,1
47,hiroi,Adj,2.538461538,-0.4576342546905634,0.8236512238422505,4,0.8828,1
47,takumina,Adj,0.944444444,-0.2112636709257416,-1.1348057919787349,1,1.4823,1
47,kagiri,Noun,1.642857143,-0.15923612146014288,-0.2767150880311019,3,1.6089,0
47,toboshii,Adj,1.8,0.1562990482056289,-0.08364467998075774,3,2.3767,1
47,matomeru,Verb,2.363636364,-0.4561137022970191,0.6088557929455575,4,0.8865,1
47,mamoru,Verb,2.714285714,0.1927923056506934,1.039674058436861,5,2.4655,1
47,gakun,Mim,1.928571429,0.10731260352711881,0.07432201818514013,3,2.2575,1
47,buwabuwa,Mim,1.272727273,-0.08793454300610354,-0.7314677022878279,2,1.7824,1
47,hanashi,Noun,1.05,-0.5123741408581601,-1.005117082876921,1,0.7496,1
47,marena,Adj,1.083333333,-0.28527758608177894,-0.9641627542688571,1,1.3022,0
47,mitsumeru,Verb,1.923076923,0.16032645724798955,0.06757130398974359,3,2.3865,1
47,nemui,Adj,3.583333333,-0.12089354353644335,2.107411922051687,5,1.7022,0
47,hiku,Verb,2.352941176,-0.10852364433490684,0.5957153654978423,4,1.7323,1
47,kotoba,Noun,2.727272727,-0.16231832225786794,1.0556302905375994,5,1.6014,1
47,kotoshi,Noun,1.944444444,-0.09146879992082824,0.09382407854948249,3,1.7738,0
47,chirochiro,Mim,2.133333333,-0.20970202252156092,0.32589860978577134,4,1.4861,1
47,futsufutsu,Mim,3.2,-0.08324959779356145,1.6364371387587469,5,1.7938,1
